Year,Month,Day,Hour,Minute,DHI,DNI,Wind Speed,Temperature
2018,1,1,0,30,0,0,4.9,-12.3
2018,1,1,1,30,0,0,4.9,-12.4
2018,1,1,2,30,0,0,4.9,-12.600000000000001
2018,1,1,3,30,0,0,4.800000000000001,-12.700000000000001
2018,1,1,4,30,0,0,4.800000000000001,-12.8
2018,1,1,5,30,0,0,4.800000000000001,-13.0
2018,1,1,6,30,0,0,4.9,-13.200000000000001
2018,1,1,7,30,10,78,4.9,-12.700000000000001
2018,1,1,8,30,52,392,5.1000000000000005,-11.200000000000001
2018,1,1,9,30,64,641,5.300000000000001,-9.9
2018,1,1,10,30,66,764,5.300000000000001,-8.9
2018,1,1,11,30,69,804,5.2,-8.1
2018,1,1,12,30,72,792,5.2,-7.5
2018,1,1,13,30,66,754,5.2,-7.1000000000000005
2018,1,1,14,30,61,657,5.0,-7.1000000000000005
2018,1,1,15,30,47,425,4.800000000000001,-7.4
2018,1,1,16,30,7,57,4.7,-8.0
2018,1,1,17,30,0,0,4.6000000000000005,-8.4
2018,1,1,18,30,0,0,4.5,-8.6
2018,1,1,19,30,0,0,4.4,-9.1
2018,1,1,20,30,0,0,4.5,-9.1
2018,1,1,21,30,0,0,4.9,-8.9
2018,1,1,22,30,0,0,5.300000000000001,-8.8
2018,1,1,23,30,0,0,5.7,-8.9
2018,1,2,0,30,0,0,5.9,-9.0
2018,1,2,1,30,0,0,6.2,-9.0
2018,1,2,2,30,0,0,6.300000000000001,-8.8
2018,1,2,3,30,0,0,6.1000000000000005,-8.9
2018,1,2,4,30,0,0,5.800000000000001,-9.1
2018,1,2,5,30,0,0,5.4,-9.5
2018,1,2,6,30,0,0,5.1000000000000005,-9.8
2018,1,2,7,30,10,70,4.800000000000001,-9.4
2018,1,2,8,30,52,397,4.7,-8.0
2018,1,2,9,30,63,645,4.6000000000000005,-6.6000000000000005
2018,1,2,10,30,72,729,4.4,-5.6000000000000005
2018,1,2,11,30,87,750,4.3,-4.800000000000001
2018,1,2,12,30,89,769,4.4,-4.1000000000000005
2018,1,2,13,30,82,761,4.5,-3.5
2018,1,2,14,30,60,697,4.5,-3.5
2018,1,2,15,30,47,496,4.5,-4.1000000000000005
2018,1,2,16,30,9,88,4.6000000000000005,-5.1000000000000005
2018,1,2,17,30,0,0,4.800000000000001,-5.7
2018,1,2,18,30,0,0,4.9,-6.0
2018,1,2,19,30,0,0,5.1000000000000005,-6.5
2018,1,2,20,30,0,0,5.1000000000000005,-6.800000000000001
2018,1,2,21,30,0,0,5.1000000000000005,-7.1000000000000005
2018,1,2,22,30,0,0,5.0,-7.5
2018,1,2,23,30,0,0,4.9,-7.9
2018,1,3,0,30,0,0,4.7,-8.200000000000001
2018,1,3,1,30,0,0,4.5,-8.6
2018,1,3,2,30,0,0,4.3,-8.8
2018,1,3,3,30,0,0,4.1000000000000005,-8.9
2018,1,3,4,30,0,0,3.7,-9.0
2018,1,3,5,30,0,0,3.3000000000000003,-9.200000000000001
